L,B,D,Crane,POB,Power,LWI,MP,Fuel,ROV,DP,Deck_Area,Prof,MAU1,MAU2,CAPEX
140,35,8,600,250,25000,600,1,1,1,1,1710,22.553,0.80856,0.84817,311.39
160,35,8,600,250,25000,600,1,1,1,1,2165.8,22.15,0.796,0.87063,322.64
180,35,8,600,250,25000,600,1,1,1,1,2631.1,21.747,0.7833,0.88309,333.88
160,25,11,600,250,25000,600,1,1,1,1,1199.9,22.208,0.7978,0.87115,321.03
180,25,11,600,250,25000,600,1,1,1,1,1514.3,21.812,0.78535,0.88369,332.08
140,30,11,600,250,25000,600,1,1,1,1,1294.9,22.049,0.79283,0.84368,325.45
160,30,11,600,250,25000,600,1,1,1,1,1675.7,21.574,0.77782,0.86533,338.7
180,30,11,600,250,25000,600,1,1,1,1,2064.5,21.099,0.76263,0.87691,351.96
120,35,11,600,250,25000,600,1,1,1,1,1264.9,22.049,0.79283,0.79866,325.45
140,35,11,600,250,25000,600,1,1,1,1,1710,21.495,0.7753,0.83854,340.91
160,35,11,600,250,25000,600,1,1,1,1,2165.8,20.941,0.75752,0.8592,356.38
180,35,11,600,250,25000,600,1,1,1,1,2631.1,20.386,0.73947,0.86973,371.84
160,25,14,600,250,25000,600,1,1,1,1,1199.9,21.344,0.77048,0.86314,345.13
180,25,14,600,250,25000,600,1,1,1,1,1514.3,20.84,0.75426,0.87434,359.19
140,30,14,600,250,25000,600,1,1,1,1,1294.9,21.142,0.76401,0.83514,350.75
160,30,14,600,250,25000,600,1,1,1,1,1675.7,20.537,0.74442,0.85514,367.62
180,30,14,600,250,25000,600,1,1,1,1,2064.5,19.933,0.7245,0.86494,384.49
120,35,14,600,250,25000,600,1,1,1,1,1264.9,21.142,0.76401,0.79012,350.75
140,35,14,600,250,25000,600,1,1,1,1,1710,20.437,0.74112,0.82806,370.43
160,35,14,600,250,25000,600,1,1,1,1,2165.8,19.731,0.71779,0.8466,390.11
180,35,14,600,250,25000,600,1,1,1,1,2631.1,19.026,0.69399,0.85482,409.79
160,25,8,800,250,25000,600,1,1,1,1,1197.4,23.071,0.83997,0.87863,301.64
180,25,8,800,250,25000,600,1,1,1,1,1511.8,22.783,0.83112,0.89234,309.67
140,30,8,800,250,25000,600,1,1,1,1,1292.4,22.956,0.83644,0.85162,304.85
160,30,8,800,250,25000,600,1,1,1,1,1673.3,22.611,0.82578,0.87471,314.49
180,30,8,800,250,25000,600,1,1,1,1,2062.1,22.265,0.81503,0.88781,324.13
120,35,8,800,250,25000,600,1,1,1,1,1262.4,22.956,0.83644,0.8066,304.85
140,35,8,800,250,25000,600,1,1,1,1,1707.6,22.553,0.82399,0.84817,316.1
160,35,8,800,250,25000,600,1,1,1,1,2163.3,22.15,0.81143,0.87063,327.35
180,35,8,800,250,25000,600,1,1,1,1,2628.6,21.747,0.79873,0.88309,338.59
160,25,11,800,250,25000,600,1,1,1,1,1197.4,22.208,0.81323,0.87115,325.74
180,25,11,800,250,25000,600,1,1,1,1,1511.8,21.812,0.80078,0.88369,336.78
140,30,11,800,250,25000,600,1,1,1,1,1292.4,22.049,0.80827,0.84368,330.16
160,30,11,800,250,25000,600,1,1,1,1,1673.3,21.574,0.79325,0.86533,343.41
180,30,11,800,250,25000,600,1,1,1,1,2062.1,21.099,0.77806,0.87691,356.67
120,35,11,800,250,25000,600,1,1,1,1,1262.4,22.049,0.80827,0.79866,330.16
140,35,11,800,250,25000,600,1,1,1,1,1707.6,21.495,0.79073,0.83854,345.62
160,35,11,800,250,25000,600,1,1,1,1,2163.3,20.941,0.77295,0.8592,361.08
180,35,11,800,250,25000,600,1,1,1,1,2628.6,20.386,0.7549,0.86973,376.55
160,25,14,800,250,25000,600,1,1,1,1,1197.4,21.344,0.78591,0.86314,349.84
180,25,14,800,250,25000,600,1,1,1,1,1511.8,20.84,0.76969,0.87434,363.89
140,30,14,800,250,25000,600,1,1,1,1,1292.4,21.142,0.77945,0.83514,355.46
160,30,14,800,250,25000,600,1,1,1,1,1673.3,20.537,0.75985,0.85514,372.33
180,30,14,800,250,25000,600,1,1,1,1,2062.1,19.933,0.73993,0.86494,389.2
120,35,14,800,250,25000,600,1,1,1,1,1262.4,21.142,0.77945,0.79012,355.46
140,35,14,800,250,25000,600,1,1,1,1,1707.6,20.437,0.75655,0.82806,375.14
160,35,14,800,250,25000,600,1,1,1,1,2163.3,19.731,0.73322,0.8466,394.82
180,35,14,800,250,25000,600,1,1,1,1,2628.6,19.026,0.70942,0.85482,414.5
160,25,8,400,350,25000,600,1,1,1,1,1002.8,23.071,0.80712,0.87863,293.83
180,25,8,400,350,25000,600,1,1,1,1,1317.2,22.783,0.79827,0.89234,301.86
140,30,8,400,350,25000,600,1,1,1,1,1097.9,22.956,0.80359,0.85162,297.04
160,30,8,400,350,25000,600,1,1,1,1,1478.7,22.611,0.79293,0.87471,306.68
180,30,8,400,350,25000,600,1,1,1,1,1867.5,22.265,0.78218,0.88781,316.32
120,35,8,400,350,25000,600,1,1,1,1,1067.9,22.956,0.80359,0.8066,297.04
140,35,8,400,350,25000,600,1,1,1,1,1513,22.553,0.79114,0.84817,308.29
160,35,8,400,350,25000,600,1,1,1,1,1968.8,22.15,0.77857,0.87063,319.53
180,35,8,400,350,25000,600,1,1,1,1,2434,21.747,0.76588,0.88309,330.78
160,25,11,400,350,25000,600,1,1,1,1,1002.8,22.208,0.78038,0.87115,317.93
180,25,11,400,350,25000,600,1,1,1,1,1317.2,21.812,0.76793,0.88369,328.97
140,30,11,400,350,25000,600,1,1,1,1,1097.9,22.049,0.77541,0.84368,322.35
160,30,11,400,350,25000,600,1,1,1,1,1478.7,21.574,0.7604,0.86533,335.6
180,30,11,400,350,25000,600,1,1,1,1,1867.5,21.099,0.7452,0.87691,348.85
120,35,11,400,350,25000,600,1,1,1,1,1067.9,22.049,0.77541,0.79866,322.35
140,35,11,400,350,25000,600,1,1,1,1,1513,21.495,0.75788,0.83854,337.81
160,35,11,400,350,25000,600,1,1,1,1,1968.8,20.941,0.7401,0.8592,353.27
180,35,11,400,350,25000,600,1,1,1,1,2434,20.386,0.72205,0.86973,368.74
160,25,14,400,350,25000,600,1,1,1,1,1002.8,21.344,0.75305,0.86314,342.03
180,25,14,400,350,25000,600,1,1,1,1,1317.2,20.84,0.73683,0.87434,356.08
140,30,14,400,350,25000,600,1,1,1,1,1097.9,21.142,0.74659,0.83514,347.65
160,30,14,400,350,25000,600,1,1,1,1,1478.7,20.537,0.727,0.85514,364.52
180,30,14,400,350,25000,600,1,1,1,1,1867.5,19.933,0.70708,0.86494,381.39
120,35,14,400,350,25000,600,1,1,1,1,1067.9,21.142,0.74659,0.79012,347.65
140,35,14,400,350,25000,600,1,1,1,1,1513,20.437,0.7237,0.82806,367.33
160,35,14,400,350,25000,600,1,1,1,1,1968.8,19.731,0.70037,0.8466,387.01
180,35,14,400,350,25000,600,1,1,1,1,2434,19.026,0.67656,0.85482,406.69
180,25,8,600,350,25000,600,1,1,1,1,1314.3,22.783,0.8137,0.89234,306.57
140,30,8,600,350,25000,600,1,1,1,1,1094.9,22.956,0.81902,0.85162,301.75
160,30,8,600,350,25000,600,1,1,1,1,1475.7,22.611,0.80836,0.87471,311.39
180,30,8,600,350,25000,600,1,1,1,1,1864.5,22.265,0.79761,0.88781,321.03
120,35,8,600,350,25000,600,1,1,1,1,1064.9,22.956,0.81902,0.8066,301.75
140,35,8,600,350,25000,600,1,1,1,1,1510,22.553,0.80657,0.84817,313
160,35,8,600,350,25000,600,1,1,1,1,1965.8,22.15,0.794,0.87063,324.24
180,35,8,600,350,25000,600,1,1,1,1,2431.1,21.747,0.78131,0.88309,335.49
180,25,11,600,350,25000,600,1,1,1,1,1314.3,21.812,0.78336,0.88369,333.68
140,30,11,600,350,25000,600,1,1,1,1,1094.9,22.049,0.79084,0.84368,327.05
160,30,11,600,350,25000,600,1,1,1,1,1475.7,21.574,0.77583,0.86533,340.31
180,30,11,600,350,25000,600,1,1,1,1,1864.5,21.099,0.76063,0.87691,353.56
120,35,11,600,350,25000,600,1,1,1,1,1064.9,22.049,0.79084,0.79866,327.05
140,35,11,600,350,25000,600,1,1,1,1,1510,21.495,0.77331,0.83854,342.52
160,35,11,600,350,25000,600,1,1,1,1,1965.8,20.941,0.75553,0.8592,357.98
180,35,11,600,350,25000,600,1,1,1,1,2431.1,20.386,0.73748,0.86973,373.44
180,25,14,600,350,25000,600,1,1,1,1,1314.3,20.84,0.75227,0.87434,360.79
140,30,14,600,350,25000,600,1,1,1,1,1094.9,21.142,0.76202,0.83514,352.36
160,30,14,600,350,25000,600,1,1,1,1,1475.7,20.537,0.74243,0.85514,369.23
180,30,14,600,350,25000,600,1,1,1,1,1864.5,19.933,0.72251,0.86494,386.09
120,35,14,600,350,25000,600,1,1,1,1,1064.9,21.142,0.76202,0.79012,352.36
140,35,14,600,350,25000,600,1,1,1,1,1510,20.437,0.73913,0.82806,372.04
160,35,14,600,350,25000,600,1,1,1,1,1965.8,19.731,0.7158,0.8466,391.72
180,35,14,600,350,25000,600,1,1,1,1,2431.1,19.026,0.692,0.85482,411.4
180,25,8,800,350,25000,600,1,1,1,1,1311.8,22.783,0.82913,0.89234,311.28
140,30,8,800,350,25000,600,1,1,1,1,1092.4,22.956,0.83445,0.85162,306.46
160,30,8,800,350,25000,600,1,1,1,1,1473.3,22.611,0.82379,0.87471,316.1
180,30,8,800,350,25000,600,1,1,1,1,1862.1,22.265,0.81304,0.88781,325.74
120,35,8,800,350,25000,600,1,1,1,1,1062.4,22.956,0.83445,0.8066,306.46
140,35,8,800,350,25000,600,1,1,1,1,1507.6,22.553,0.822,0.84817,317.7
160,35,8,800,350,25000,600,1,1,1,1,1963.3,22.15,0.80944,0.87063,328.95
180,35,8,800,350,25000,600,1,1,1,1,2428.6,21.747,0.79674,0.88309,340.2
180,25,11,800,350,25000,600,1,1,1,1,1311.8,21.812,0.79879,0.88369,338.39
140,30,11,800,350,25000,600,1,1,1,1,1092.4,22.049,0.80627,0.84368,331.76
160,30,11,800,350,25000,600,1,1,1,1,1473.3,21.574,0.79126,0.86533,345.02
180,30,11,800,350,25000,600,1,1,1,1,1862.1,21.099,0.77606,0.87691,358.27
120,35,11,800,350,25000,600,1,1,1,1,1062.4,22.049,0.80627,0.79866,331.76
140,35,11,800,350,25000,600,1,1,1,1,1507.6,21.495,0.78874,0.83854,347.23
160,35,11,800,350,25000,600,1,1,1,1,1963.3,20.941,0.77096,0.8592,362.69
180,35,11,800,350,25000,600,1,1,1,1,2428.6,20.386,0.75291,0.86973,378.15
180,25,14,800,350,25000,600,1,1,1,1,1311.8,20.84,0.7677,0.87434,365.5
140,30,14,800,350,25000,600,1,1,1,1,1092.4,21.142,0.77745,0.83514,357.07
160,30,14,800,350,25000,600,1,1,1,1,1473.3,20.537,0.75786,0.85514,373.93
180,30,14,800,350,25000,600,1,1,1,1,1862.1,19.933,0.73794,0.86494,390.8
120,35,14,800,350,25000,600,1,1,1,1,1062.4,21.142,0.77745,0.79012,357.07
140,35,14,800,350,25000,600,1,1,1,1,1507.6,20.437,0.75456,0.82806,376.75
160,35,14,800,350,25000,600,1,1,1,1,1963.3,19.731,0.73123,0.8466,396.43
180,35,14,800,350,25000,600,1,1,1,1,2428.6,19.026,0.70743,0.85482,416.11
